date,user,tweet,rt,fav,followers,verified,hashtags,cashtags
2022-02-16 20:53:11+00:00,Hisseria34,"Citi'den gelen rapora göre Dünyada havacılık sektörü,özellikle Çin'e gidiş-geliş uçuşlar arttı. Abd uçuşları neredeyse 2019 seviyesinde.YTD #thyao #PGSUS",1,4,697,False,"['thyao', 'PGSUS']",
2022-02-16 20:52:48+00:00,rasgun66,"İstanbul HL. Ana terminal binasının büyüklüğü 1,3 milyon m2'dir. 2020'de LEED sertifikası alan terminal binası, dünyada bu sertifikaya sahip olan en büyük binadır...#thyao",0,7,568,False,['thyao'],
2022-02-16 20:45:54+00:00,rasgun66,"İstanbul HL.da 7/24 açık adliye salonu ,hakim ,savcı mevcut. kişi pasaport kontrolündeyken adresine ulaşmayan ifade vermesi gerekli haberi aldıklarında sıkıntı oluyordu.Ciddi bir sorun olmasa da.ifade vermesi için kişi ertesi günü nezarette geçiriyordu.sorun çözülmüş oldu.#thyao",0,6,568,False,['thyao'],
2022-02-16 20:32:53+00:00,rasgun66,"Atatürk HL.da 4 pist vardı. en uzunu 2,5 km uzunluğundaydı. jumbo tipi geniş gövde uçaklar bu pistlerde %70 yolcu doluluk oranıyla iken havalanması çok güçtü. İstanbul HL.da 6 pist var.en uzunu 4,5 km. dolayısıyla ful yolcu dolu geniş gövde uçaklar , sorunsuz kalkabiliyor.#thyao",0,10,568,False,['thyao'],
2022-02-16 20:23:54+00:00,rasgun66,#thyao cebinden 1 kuruş çıkarmadan çok büyük bir yatırım yaptı dolaylı yoldan ..nedir acaba 😉,0,10,568,False,['thyao'],
2022-02-16 18:58:16+00:00,srdrgnydn,"Cumhurbaşkanı: Rüzgar ve güneş enerjisinden elektrik üreten yatırımcılara yüzde 30 vergi indirimi ve 6 yıl boyunca sigorta primi desteği vereceğiz. 
#naten #esen #magen #sasa #hekts #thyao #asels",3,26,700,False,"['naten', 'esen', 'magen', 'sasa', 'hekts', 'thyao', 'asels']",
2022-02-16 15:30:11+00:00,HMARABACI,"Son iki gündür paylaştığım bu #THYAO ve #ASELS anlık hareketlerine göre yaptığım kendimce yoruma göre hisse alış satış işlemlerimden 2 günde %5 kâr ettim çok şükür. Dün THYAO aldım bu gün sabah sattım ve bu sabah ASELS aldım. AKD si şimdilik iyi, Yarın bu şekilde hareket edeceğim",0,6,441,False,"['THYAO', 'ASELS']",
2022-02-16 15:14:31+00:00,ismil06,"Kapanış
2050 altında oldu maalesef..
Yarın da 2050 altı olursa 
Endeks arıza çıkarabilir.
Hisse bazlı güzel hareketler oldu 👍
#bist100
#thyao #krdmd #aksen #asels #trcas",0,3,1124,False,"['bist100', 'thyao', 'krdmd', 'aksen', 'asels', 'trcas']",
2022-02-16 14:48:48+00:00,CemalX9,"Tahtasında emeklilik ve yatırım fonları satışı gördüğünüz hisselerde endişe etmenize gerek yok. Yeterli işlem hacmi yoksa derinlik zayıflar ve fonların satışı daha doğrusu rotasyonu (yer değişikliği) etkili olur. 

Bakınız #thyao ⬇️ ve #alark",2,16,6090,False,"['thyao', 'alark']",
2022-02-16 14:12:19+00:00,selcuktower,#thyao e yeter dön artık bofa şerefsizi  dün aldığı 5 ml malı boşalttı,0,2,171,False,['thyao'],
