date,user,tweet,rt,fav,followers,verified,hashtags,cashtags
2022-06-18 08:20:59+00:00,SerdarCihatAlan,"#EREGL CUMA AKŞAMA DOĞRU ENDEX'İN POZİTİF DURUMA DÖNDÜĞÜNÜ VE KAPANIŞTA GÜZELLİK YAŞAYACAĞIMIZI BELİRTİĞİMİZ GİBİ ÖNCEKİ GÜNLERDE DE ÜSTTEKİ DİRENÇ İLE ALTTAKİ DESTE ARASINDA Kİ MESAFENİN KISALMASININ BİZLER İÇİN ÇOK YARARLI OLDUĞUNU SÖYLEMİŞTİK.

AYNISI OLDU MU ?",0,33,10555,False,['EREGL'],
2022-06-18 08:20:13+00:00,eg_em_en,"#EREGL 
Bu ulkede “gitmez” denen rahip brunson bile gitti zamani gelince…eregli mi gitmicek..:))",0,0,34,False,['EREGL'],
2022-06-18 08:20:09+00:00,Hbbrd,Bu ay 28.66 TL’den 20 tane #EREGL ve 0.091 TL’den 1.000 adet İş Portföy Emtia Fonu aldım,0,1,9,False,['EREGL'],
2022-06-18 08:19:39+00:00,SerdarCihatAlan,"#EREGL TOPLUMUN BİR TÜRLÜ ANLAMADIĞI VE UZLAŞAMADIĞIMIZ KONULARIN BAŞINDA, BİRBİRİMİZİN DÜŞÜNCELERİNE SAYGI GÖSTERMEMEK GELİYOR.

KARŞI GÖRÜŞ OLDU MU YA KÜFÜR EDİYORUZ YA DA BAĞIRIP ÇAĞIRIYORUZ !

BU İNSAN KALİTESİ DEĞİŞMEDİKÇE BORSADA KAYIPLAR KAZANÇLARDAN DAHA FAZLA OLACAKTIR.",1,25,10555,False,['EREGL'],
2022-06-18 08:17:30+00:00,SerdarCihatAlan,"#EREGL DE EN KÖTÜ SENARYO 26,75 E KADAR HİSSENİN DÜŞMESİDİR.

ORASININ KIRILABİLMESİ İÇİN FABRİKANIN KAPILARINI KAPATMASI GEREKİYOR. ( YANİ BATMASI )

ŞİMDİ BUNUN İÇİN BİLE HAKARET DOLU TWİT ATARSINIZ !

ARKADAŞLAR BUNLAR ŞAHSİ DÜŞÜNCELERDİR HERKES SAYGI DUYMAK ZORUNDADIR...",1,56,10555,False,['EREGL'],
2022-06-18 08:14:33+00:00,SerdarCihatAlan,"#EREGL YILLARDIR YAZAR ANLATIRIZ.

KY NİN ANA SORUNU NEDİR ?

TEPEDEN MALLANIR, DİPTEN ALMAKTAN KORKAR.

DAHA BU PSİKOLOJİYİ BİLE YENEMEMİŞ, BİLGİSİZ, BİLGİSİZ OLDUĞUNU DAHİ BİLMEYEN CAHİLLER GURUHUNUN YAPTIĞI TEK ŞEY HAKARET DOLU TWİTLER ATMAK VE AĞLAMAKTIR...",1,37,10555,False,['EREGL'],
2022-06-18 08:12:56+00:00,SerdarCihatAlan,"#EREGL HERKES KENDİSİNE ALIYOR VEYA ALMIYOR.

KİMSENİN KİMSEYİ NEDEN ALIYOR VEYA ALMIYOR DİYE YARGILAMA HAKKI YOK !

ÖNCELİKLE BAŞKALARINA KARŞI HİTAP TARZINIZDA CİDDİ BİR DÜZELTME YAPMANIZ GEREKİYOR.

HAKARET VE UKALALIKLAR SİZLERİ SADECE KÜÇÜLTÜR...",2,40,10555,False,['EREGL'],
2022-06-18 08:11:30+00:00,SerdarCihatAlan,"#EREGL GİBİ BİR ŞİRKETTEN DAHİ KORKAN BU SÖZÜM ONA YATIRIMCI KİTLESİNDNE HİÇ BİR HALT OLMAZ !

HAYATLARI BOYUNCA KAZANAMAYACAKLAR.

ÇOĞUNLUĞUN YAPTIĞI YORUMLAR YA KÜFÜR İLE HAKARET YA DA UKALALIKTAN ÖTEYE GEÇMİYOR.

SİZLERİN YATIRIM DANIŞMANI DEĞİLİZ...",2,45,10555,False,['EREGL'],
2022-06-18 08:11:12+00:00,MYstar39317209,"#Eregl 2020'de $0.80 dibinden 2022'de $2.50 rakamını görmüş. Dolar bazında 2 yılda 1'i 3 yapmış ayrıca temettüler de cabası... Şu an $1,66 seviyelerinde. Benim de elimde olsa satardım. Yabancı çıkacaksa onlar için doğru zamanlama...",0,0,20,False,['Eregl'],
2022-06-18 08:10:08+00:00,SerdarCihatAlan,"#EREGL BU YILIN İLK BİLANÇOSUNUN KÂRI GEÇEN YILDAKİ TOPLAM KÂRIN 1/3 ÜNÜ OLUŞTURUYOR Kİ, İLK ÇEYREK KÂRI HER ZAMAN ÇOK DÜŞÜK GELİR.

ORTALIK YIKILSIN 2022 YIL SONUNDA YİNE DE EN KÖTÜ 20 MİLYAR TL KÂR YAZAR !

AYRICA KİMSE SİZE KÂR VEYA TEM GARANTİSİ VERMEK MECBURİYETİNDE DEĞİL.",1,50,10555,False,['EREGL'],
